,parent_commit,parent_test_file,current_commit,current_test_file,committer,committed_date,change_type,parent_prod_file,current_prod_file,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
0,cbb5b51475368613c7972297ea6055a4f75285e1,clients/src/test/java/org/apache/kafka/clients/admin/KafkaAdminClientTest.java,6be908a8296456adee254b405605acff55fd47a5,clients/src/test/java/org/apache/kafka/clients/admin/KafkaAdminClientTest.java,Jason Gustafson,1524703742,M,/hdd/dj/testSmellDetection/gitRepo/kafka/clients/src/main/java/org/apache/kafka/clients/admin/KafkaAdminClient.java,/hdd/dj/testSmellDetection/gitRepo/kafka/clients/src/main/java/org/apache/kafka/clients/admin/KafkaAdminClient.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,459efb02ad243e87f42caffcf4f3a0004c41ccd6,streams/src/test/java/org/apache/kafka/streams/kstream/internals/KStreamSessionWindowAggregateProcessorTest.java,fc6e92260c3ff3b5ef72ac05e7a518a8cb2e7090,streams/src/test/java/org/apache/kafka/streams/kstream/internals/KStreamSessionWindowAggregateProcessorTest.java,Guozhang Wang,1524762077,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,459efb02ad243e87f42caffcf4f3a0004c41ccd6,streams/src/test/java/org/apache/kafka/streams/processor/internals/ProcessorNodeTest.java,fc6e92260c3ff3b5ef72ac05e7a518a8cb2e7090,streams/src/test/java/org/apache/kafka/streams/processor/internals/ProcessorNodeTest.java,Guozhang Wang,1524762077,M,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/processor/internals/ProcessorNode.java,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/processor/internals/ProcessorNode.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,459efb02ad243e87f42caffcf4f3a0004c41ccd6,streams/src/test/java/org/apache/kafka/streams/processor/internals/SinkNodeTest.java,fc6e92260c3ff3b5ef72ac05e7a518a8cb2e7090,streams/src/test/java/org/apache/kafka/streams/processor/internals/SinkNodeTest.java,Guozhang Wang,1524762077,M,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/processor/internals/SinkNode.java,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/processor/internals/SinkNode.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,459efb02ad243e87f42caffcf4f3a0004c41ccd6,streams/src/test/java/org/apache/kafka/streams/processor/internals/StreamTaskTest.java,fc6e92260c3ff3b5ef72ac05e7a518a8cb2e7090,streams/src/test/java/org/apache/kafka/streams/processor/internals/StreamTaskTest.java,Guozhang Wang,1524762077,M,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamTask.java,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamTask.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,459efb02ad243e87f42caffcf4f3a0004c41ccd6,streams/src/test/java/org/apache/kafka/streams/processor/internals/StreamThreadTest.java,fc6e92260c3ff3b5ef72ac05e7a518a8cb2e7090,streams/src/test/java/org/apache/kafka/streams/processor/internals/StreamThreadTest.java,Guozhang Wang,1524762077,M,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,459efb02ad243e87f42caffcf4f3a0004c41ccd6,streams/src/test/java/org/apache/kafka/streams/state/internals/AbstractKeyValueStoreTest.java,fc6e92260c3ff3b5ef72ac05e7a518a8cb2e7090,streams/src/test/java/org/apache/kafka/streams/state/internals/AbstractKeyValueStoreTest.java,Guozhang Wang,1524762077,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,459efb02ad243e87f42caffcf4f3a0004c41ccd6,streams/src/test/java/org/apache/kafka/streams/state/internals/CachingKeyValueStoreTest.java,fc6e92260c3ff3b5ef72ac05e7a518a8cb2e7090,streams/src/test/java/org/apache/kafka/streams/state/internals/CachingKeyValueStoreTest.java,Guozhang Wang,1524762077,M,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/state/internals/CachingKeyValueStore.java,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/state/internals/CachingKeyValueStore.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,459efb02ad243e87f42caffcf4f3a0004c41ccd6,streams/src/test/java/org/apache/kafka/streams/state/internals/CachingSessionStoreTest.java,fc6e92260c3ff3b5ef72ac05e7a518a8cb2e7090,streams/src/test/java/org/apache/kafka/streams/state/internals/CachingSessionStoreTest.java,Guozhang Wang,1524762077,M,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/state/internals/CachingSessionStore.java,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/state/internals/CachingSessionStore.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,459efb02ad243e87f42caffcf4f3a0004c41ccd6,streams/src/test/java/org/apache/kafka/streams/state/internals/CachingWindowStoreTest.java,fc6e92260c3ff3b5ef72ac05e7a518a8cb2e7090,streams/src/test/java/org/apache/kafka/streams/state/internals/CachingWindowStoreTest.java,Guozhang Wang,1524762077,M,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/state/internals/CachingWindowStore.java,/hdd/dj/testSmellDetection/gitRepo/kafka/streams/src/main/java/org/apache/kafka/streams/state/internals/CachingWindowStore.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
